Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths
Anguilla,United Kingdom,18.2206,-63.0686,2020-04-26,3,0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-26,6,1
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-26,11,1
,MS Zaandam,0.0,0.0,2020-04-26,9,2
,Botswana,-22.3285,24.6849,2020-04-26,22,1
,Burundi,-3.3731,29.9189,2020-04-26,11,1
,Sierra Leone,8.460555000000001,-11.779889,2020-04-26,93,4
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-04-26,5,0
,Malawi,-13.254307999999998,34.301525,2020-04-26,34,3
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-26,13,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-26,1,0
,South Sudan,6.8770000000000024,31.307,2020-04-26,6,0
,Western Sahara,24.2155,-12.8858,2020-04-26,6,0
,Sao Tome and Principe,0.18636,6.613081,2020-04-26,4,0
,Yemen,15.552726999999999,48.516388,2020-04-26,1,0
,Comoros,-11.6455,43.3333,2020-04-26,0,0
,Tajikistan,38.861034000000004,71.276093,2020-04-26,0,0
,Lesotho,-29.609988,28.233608,2020-04-26,0,0
,Afghanistan,33.0,65.0,2020-04-27,1703,57
,Albania,41.1533,20.1683,2020-04-27,736,28
,Algeria,28.0339,1.6596,2020-04-27,3517,432
,Andorra,42.5063,1.5218,2020-04-27,743,40
,Angola,-11.2027,17.8739,2020-04-27,27,2
,Antigua and Barbuda,17.0608,-61.7964,2020-04-27,24,3
,Argentina,-38.4161,-63.6167,2020-04-27,4003,197
,Armenia,40.0691,45.0382,2020-04-27,1808,29
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-27,106,3
New South Wales,Australia,-33.8688,151.2093,2020-04-27,3004,34
Northern Territory,Australia,-12.4634,130.8456,2020-04-27,28,0
Queensland,Australia,-28.0167,153.4,2020-04-27,1033,6
South Australia,Australia,-34.9285,138.6007,2020-04-27,438,4
Tasmania,Australia,-41.4545,145.9707,2020-04-27,214,11
Victoria,Australia,-37.8136,144.9631,2020-04-27,1349,17
Western Australia,Australia,-31.9505,115.8605,2020-04-27,549,8
,Austria,47.5162,14.5501,2020-04-27,15274,549
,Azerbaijan,40.1431,47.5769,2020-04-27,1678,22
,Bahamas,25.0343,-77.3963,2020-04-27,80,11
,Bahrain,26.0275,50.55,2020-04-27,2723,8
,Bangladesh,23.685,90.3563,2020-04-27,5913,152
,Barbados,13.1939,-59.5432,2020-04-27,80,6
,Belarus,53.7098,27.9534,2020-04-27,11289,75
,Belgium,50.8333,4.0,2020-04-27,46687,7207
,Benin,9.3077,2.3158,2020-04-27,64,1
,Bhutan,27.5142,90.4336,2020-04-27,7,0
,Bolivia,-16.2902,-63.5887,2020-04-27,1014,53
,Bosnia and Herzegovina,43.9159,17.6791,2020-04-27,1565,60
,Brazil,-14.235,-51.9253,2020-04-27,67446,4603
,Brunei,4.5353,114.7277,2020-04-27,138,1
,Bulgaria,42.7339,25.4858,2020-04-27,1363,58
,Burkina Faso,12.2383,-1.5616,2020-04-27,635,42
,Cabo Verde,16.5388,-23.0418,2020-04-27,109,1
,Cambodia,11.55,104.9167,2020-04-27,122,0
,Cameroon,3.8480000000000003,11.5021,2020-04-27,1705,58
Alberta,Canada,53.9333,-116.5765,2020-04-27,4696,75
British Columbia,Canada,49.2827,-123.1207,2020-04-27,1998,104
Grand Princess,Canada,37.6489,-122.6655,2020-04-27,13,0
Manitoba,Canada,53.7609,-98.8139,2020-04-27,273,6
New Brunswick,Canada,46.5653,-66.4619,2020-04-27,118,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-04-27,258,3
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-04-27,900,24
Ontario,Canada,51.2538,-85.3232,2020-04-27,15970,1023
Prince Edward Island,Canada,46.5107,-63.4168,2020-04-27,26,0
Quebec,Canada,52.9399,-73.5491,2020-04-27,24983,1600
Saskatchewan,Canada,52.9399,-106.4509,2020-04-27,365,5
,Central African Republic,6.6111,20.9394,2020-04-27,19,0
,Chad,15.4542,18.7322,2020-04-27,46,0
,Chile,-35.6751,-71.543,2020-04-27,13813,198
Anhui,China,31.8257,117.2264,2020-04-27,991,6
Beijing,China,40.1824,116.4142,2020-04-27,593,9
Chongqing,China,30.0572,107.874,2020-04-27,579,6
Fujian,China,26.0789,117.9874,2020-04-27,355,1
Gansu,China,37.8099,101.0583,2020-04-27,139,2
Guangdong,China,23.3417,113.4244,2020-04-27,1587,8
Guangxi,China,23.8298,108.7881,2020-04-27,254,2
Guizhou,China,26.8154,106.8748,2020-04-27,147,2
Hainan,China,19.1959,109.7453,2020-04-27,168,6
Hebei,China,39.549,116.1306,2020-04-27,328,6
Heilongjiang,China,47.861999999999995,127.7615,2020-04-27,939,13
Henan,China,33.882,113.61399999999999,2020-04-27,1276,22
Hong Kong,China,22.3,114.2,2020-04-27,1037,4
Hubei,China,30.9756,112.2707,2020-04-27,68128,4512
Hunan,China,27.6104,111.7088,2020-04-27,1019,4
Inner Mongolia,China,44.0935,113.9448,2020-04-27,199,1
Jiangsu,China,32.9711,119.455,2020-04-27,653,0
Jiangxi,China,27.614,115.7221,2020-04-27,937,1
Jilin,China,43.6661,126.1923,2020-04-27,110,1
Liaoning,China,41.2956,122.6085,2020-04-27,146,2
Macau,China,22.1667,113.55,2020-04-27,45,0
Ningxia,China,37.2692,106.1655,2020-04-27,75,0
Qinghai,China,35.7452,95.9956,2020-04-27,18,0
Shaanxi,China,35.1917,108.8701,2020-04-27,286,3
Shandong,China,36.3427,118.1498,2020-04-27,787,7
Shanghai,China,31.201999999999998,121.4491,2020-04-27,644,7
Shanxi,China,37.5777,112.2922,2020-04-27,197,0
Sichuan,China,30.6171,102.7103,2020-04-27,561,3
Tianjin,China,39.3054,117.323,2020-04-27,190,3
Tibet,China,31.6927,88.0924,2020-04-27,1,0
Xinjiang,China,41.1129,85.2401,2020-04-27,76,3
Yunnan,China,24.974,101.48700000000001,2020-04-27,185,2
Zhejiang,China,29.1832,120.0934,2020-04-27,1268,1
,Colombia,4.5709,-74.2973,2020-04-27,5597,253
,Congo (Brazzaville),-4.0383,21.7587,2020-04-27,200,6
,Congo (Kinshasa),-4.0383,21.7587,2020-04-27,459,28
,Costa Rica,9.7489,-83.7534,2020-04-27,697,6
,Cote d'Ivoire,7.54,-5.5471,2020-04-27,1164,14
,Croatia,45.1,15.2,2020-04-27,2039,59
,Diamond Princess,0.0,0.0,2020-04-27,712,13
,Cuba,22.0,-80.0,2020-04-27,1389,56
,Cyprus,35.1264,33.4299,2020-04-27,822,15
,Czechia,49.8175,15.472999999999999,2020-04-27,7445,223
Faroe Islands,Denmark,61.8926,-6.9118,2020-04-27,187,0
Greenland,Denmark,71.7069,-42.6043,2020-04-27,11,0
,Denmark,56.2639,9.5018,2020-04-27,8698,427
,Djibouti,11.8251,42.5903,2020-04-27,1035,2
,Dominican Republic,18.7357,-70.1627,2020-04-27,6293,282
,Ecuador,-1.8312,-78.1834,2020-04-27,23240,663
,Egypt,26.0,30.0,2020-04-27,4782,337
,El Salvador,13.7942,-88.8965,2020-04-27,323,8
,Equatorial Guinea,1.5,10.0,2020-04-27,258,1
,Eritrea,15.1794,39.7823,2020-04-27,39,0
,Estonia,58.5953,25.0136,2020-04-27,1647,50
,Eswatini,-26.5225,31.4659,2020-04-27,65,1
,Ethiopia,9.145,40.4897,2020-04-27,124,3
,Fiji,-17.7134,178.065,2020-04-27,18,0
,Finland,64.0,26.0,2020-04-27,4695,193
French Guiana,France,3.9339,-53.1258,2020-04-27,111,1
French Polynesia,France,-17.6797,149.4068,2020-04-27,57,0
Guadeloupe,France,16.25,-61.5833,2020-04-27,149,12
Mayotte,France,-12.8275,45.1662,2020-04-27,401,4
New Caledonia,France,-20.9043,165.618,2020-04-27,18,0
Reunion,France,-21.1351,55.2471,2020-04-27,418,0
Saint Barthelemy,France,17.9,-62.8333,2020-04-27,6,0
St Martin,France,18.0708,-63.0501,2020-04-27,38,3
Martinique,France,14.6415,-61.0242,2020-04-27,175,14
,France,46.2276,2.2137,2020-04-27,164589,23262
,Gabon,-0.8037,11.6094,2020-04-27,211,3
,Gambia,13.4432,-15.3101,2020-04-27,10,1
,Georgia,42.3154,43.3569,2020-04-27,497,6
,Germany,51.0,9.0,2020-04-27,158758,6126
,Ghana,7.9465,-1.0232,2020-04-27,1550,11
,Greece,39.0742,21.8243,2020-04-27,2534,136
,Guatemala,15.7835,-90.2308,2020-04-27,530,15
,Guinea,9.9456,-9.6966,2020-04-27,1163,7
,Guyana,5.0,-58.75,2020-04-27,74,8
,Haiti,18.9712,-72.2852,2020-04-27,76,6
,Holy See,41.9029,12.4534,2020-04-27,9,0
,Honduras,15.2,-86.2419,2020-04-27,661,61
,Hungary,47.1625,19.5033,2020-04-27,2583,280
,Iceland,64.9631,-19.0208,2020-04-27,1792,10
,India,21.0,78.0,2020-04-27,29451,939
,Indonesia,-0.7893,113.9213,2020-04-27,9096,765
,Iran,32.0,53.0,2020-04-27,91472,5806
,Iraq,33.0,44.0,2020-04-27,1847,88
,Ireland,53.1424,-7.6921,2020-04-27,19648,1102
,Israel,31.0,35.0,2020-04-27,15555,204
,Italy,43.0,12.0,2020-04-27,199414,26977
,Jamaica,18.1096,-77.2975,2020-04-27,364,7
,Japan,36.0,138.0,2020-04-27,14153,385
,Jordan,31.24,36.51,2020-04-27,449,7
,Kazakhstan,48.0196,66.9237,2020-04-27,2835,25
,Kenya,-0.0236,37.9062,2020-04-27,363,14
,"Korea, South",36.0,128.0,2020-04-27,10752,244
,Kuwait,29.5,47.75,2020-04-27,3288,22
,Kyrgyzstan,41.2044,74.7661,2020-04-27,695,8
,Latvia,56.8796,24.6032,2020-04-27,818,13
,Lebanon,33.8547,35.8623,2020-04-27,710,24
,Liberia,6.4281,-9.4295,2020-04-27,124,12
,Liechtenstein,47.14,9.55,2020-04-27,82,1
,Lithuania,55.1694,23.8813,2020-04-27,1449,41
,Luxembourg,49.8153,6.1296,2020-04-27,3729,88
,Madagascar,-18.7669,46.8691,2020-04-27,128,0
,Malaysia,2.5,112.5,2020-04-27,5820,99
,Maldives,3.2028,73.2207,2020-04-27,226,0
,Malta,35.9375,14.3754,2020-04-27,450,4
,Mauritania,21.0079,10.9408,2020-04-27,7,1
,Mauritius,-20.2,57.5,2020-04-27,334,10
,Mexico,23.6345,-102.5528,2020-04-27,15529,1434
,Moldova,47.4116,28.3699,2020-04-27,3481,102
,Monaco,43.7333,7.4167,2020-04-27,95,4
,Mongolia,46.8625,103.8467,2020-04-27,38,0
,Montenegro,42.5,19.3,2020-04-27,321,7
,Morocco,31.7917,-7.0926,2020-04-27,4120,162
,Namibia,-22.9576,18.4904,2020-04-27,16,0
,Nepal,28.1667,84.25,2020-04-27,52,0
Aruba,Netherlands,12.5186,-70.0358,2020-04-27,100,2
Curacao,Netherlands,12.1696,-68.99,2020-04-27,16,1
Sint Maarten,Netherlands,18.0425,-63.0548,2020-04-27,74,13
,Netherlands,52.1326,5.2913,2020-04-27,38245,4518
,New Zealand,-40.9006,174.886,2020-04-27,1472,19
,Nicaragua,12.8654,-85.2072,2020-04-27,13,3
,Niger,17.6078,8.0817,2020-04-27,701,29
,Nigeria,9.082,8.6753,2020-04-27,1337,40
,North Macedonia,41.6086,21.7453,2020-04-27,1399,65
,Norway,60.472,8.4689,2020-04-27,7599,205
,Oman,21.0,57.0,2020-04-27,2049,10
,Pakistan,30.3753,69.3451,2020-04-27,14612,312
,Panama,8.538,-80.7821,2020-04-27,6021,167
,Papua New Guinea,-6.315,143.9555,2020-04-27,8,0
,Paraguay,-23.4425,-58.4438,2020-04-27,228,9
,Peru,-9.19,-75.0152,2020-04-27,28699,782
,Philippines,13.0,122.0,2020-04-27,7777,511
,Poland,51.9194,19.1451,2020-04-27,11902,562
,Portugal,39.3999,-8.2245,2020-04-27,24027,928
,Qatar,25.3548,51.1839,2020-04-27,11244,10
,Romania,45.9432,24.9668,2020-04-27,11339,641
,Russia,60.0,90.0,2020-04-27,87147,794
,Rwanda,-1.9403,29.8739,2020-04-27,207,0
,Saint Lucia,13.9094,-60.9789,2020-04-27,15,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-27,15,0
,San Marino,43.9424,12.4578,2020-04-27,538,41
,Saudi Arabia,24.0,45.0,2020-04-27,18811,144
,Senegal,14.4974,-14.4524,2020-04-27,736,9
,Serbia,44.0165,21.0059,2020-04-27,8275,162
,Seychelles,-4.6796,55.492,2020-04-27,11,0
,Singapore,1.2833,103.8333,2020-04-27,14423,14
,Slovakia,48.669,19.699,2020-04-27,1381,18
,Slovenia,46.1512,14.9955,2020-04-27,1402,83
,Somalia,5.1521,46.1996,2020-04-27,480,26
,South Africa,-30.5595,22.9375,2020-04-27,4793,90
,Spain,40.0,-4.0,2020-04-27,209465,23521
,Sri Lanka,7.0,81.0,2020-04-27,588,7
,Sudan,12.8628,30.2176,2020-04-27,275,22
,Suriname,3.9193,-56.0278,2020-04-27,10,1
,Sweden,63.0,16.0,2020-04-27,18926,2274
,Switzerland,46.8182,8.2275,2020-04-27,29164,1665
,Taiwan*,23.7,121.0,2020-04-27,429,6
,Tanzania,-6.369,34.8888,2020-04-27,299,10
,Thailand,15.0,101.0,2020-04-27,2931,52
,Togo,8.6195,0.8248,2020-04-27,98,6
,Trinidad and Tobago,10.6918,-61.2225,2020-04-27,116,8
,Tunisia,34.0,9.0,2020-04-27,967,39
,Turkey,38.9637,35.2433,2020-04-27,112261,2900
,Uganda,1.0,32.0,2020-04-27,79,0
,Ukraine,48.3794,31.1656,2020-04-27,9009,220
,United Arab Emirates,24.0,54.0,2020-04-27,10839,82
Bermuda,United Kingdom,32.3078,-64.7505,2020-04-27,110,6
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-04-27,70,1
Channel Islands,United Kingdom,49.3723,-2.3644,2020-04-27,525,35
Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-27,141,0
Isle of Man,United Kingdom,54.2361,-4.5481,2020-04-27,308,20
Montserrat,United Kingdom,16.7425,-62.1874,2020-04-27,11,1
,United Kingdom,55.3781,-3.4360000000000004,2020-04-27,157149,24393
,Uruguay,-32.5228,-55.7658,2020-04-27,620,15
,US,37.0902,-95.7129,2020-04-27,990993,56502
,Uzbekistan,41.3775,64.5853,2020-04-27,1904,8
,Venezuela,6.4238,-66.5897,2020-04-27,329,10
,Vietnam,16.0,108.0,2020-04-27,270,0
,Zambia,-15.4167,28.2833,2020-04-27,88,3
,Zimbabwe,-20.0,30.0,2020-04-27,32,4
Diamond Princess,Canada,0.0,0.0,2020-04-27,0,1
,Dominica,15.415,-61.371,2020-04-27,16,0
,Grenada,12.1165,-61.678999999999995,2020-04-27,18,0
,Mozambique,-18.665695,35.529562,2020-04-27,76,0
,Syria,34.802075,38.99681500000001,2020-04-27,43,3
,Timor-Leste,-8.874217,125.727539,2020-04-27,24,0
,Belize,13.1939,-59.5432,2020-04-27,18,2
,Laos,19.856270000000002,102.495496,2020-04-27,19,0
,Libya,26.3351,17.228331,2020-04-27,61,2
,West Bank and Gaza,31.9522,35.2332,2020-04-27,342,2
,Guinea-Bissau,11.8037,-15.1804,2020-04-27,73,1
,Mali,17.570692,-3.996166000000001,2020-04-27,408,23
,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-27,15,0
Northwest Territories,Canada,64.8255,-124.8457,2020-04-27,5,0
Yukon,Canada,64.2823,-135.0,2020-04-27,11,0
,Kosovo,42.602636,20.902977,2020-04-27,780,22
,Burma,21.9162,95.956,2020-04-27,146,5
Anguilla,United Kingdom,18.2206,-63.0686,2020-04-27,3,0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-27,6,1
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-27,12,1
,MS Zaandam,0.0,0.0,2020-04-27,9,2
,Botswana,-22.3285,24.6849,2020-04-27,22,1
,Burundi,-3.3731,29.9189,2020-04-27,11,1
,Sierra Leone,8.460555000000001,-11.779889,2020-04-27,93,4
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-04-27,5,0
,Malawi,-13.254307999999998,34.301525,2020-04-27,36,3
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-27,13,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-27,1,0
,South Sudan,6.8770000000000024,31.307,2020-04-27,6,0
,Western Sahara,24.2155,-12.8858,2020-04-27,6,0
,Sao Tome and Principe,0.18636,6.613081,2020-04-27,4,0
,Yemen,15.552726999999999,48.516388,2020-04-27,1,0
,Comoros,-11.6455,43.3333,2020-04-27,0,0
,Tajikistan,38.861034000000004,71.276093,2020-04-27,0,0
,Lesotho,-29.609988,28.233608,2020-04-27,0,0
,Afghanistan,33.0,65.0,2020-04-28,1828,58
,Albania,41.1533,20.1683,2020-04-28,750,30
,Algeria,28.0339,1.6596,2020-04-28,3649,437
,Andorra,42.5063,1.5218,2020-04-28,743,41
,Angola,-11.2027,17.8739,2020-04-28,27,2
,Antigua and Barbuda,17.0608,-61.7964,2020-04-28,24,3
,Argentina,-38.4161,-63.6167,2020-04-28,4127,207
,Armenia,40.0691,45.0382,2020-04-28,1867,30
Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-28,106,3
New South Wales,Australia,-33.8688,151.2093,2020-04-28,3016,39
Northern Territory,Australia,-12.4634,130.8456,2020-04-28,28,0
Queensland,Australia,-28.0167,153.4,2020-04-28,1034,6
South Australia,Australia,-34.9285,138.6007,2020-04-28,438,4
Tasmania,Australia,-41.4545,145.9707,2020-04-28,218,11
Victoria,Australia,-37.8136,144.9631,2020-04-28,1354,18
Western Australia,Australia,-31.9505,115.8605,2020-04-28,550,8
,Austria,47.5162,14.5501,2020-04-28,15357,569
,Azerbaijan,40.1431,47.5769,2020-04-28,1717,22
,Bahamas,25.0343,-77.3963,2020-04-28,80,11
,Bahrain,26.0275,50.55,2020-04-28,2811,8
,Bangladesh,23.685,90.3563,2020-04-28,6462,155
,Barbados,13.1939,-59.5432,2020-04-28,80,6
,Belarus,53.7098,27.9534,2020-04-28,12208,79
,Belgium,50.8333,4.0,2020-04-28,47334,7331
,Benin,9.3077,2.3158,2020-04-28,64,1
,Bhutan,27.5142,90.4336,2020-04-28,7,0
,Bolivia,-16.2902,-63.5887,2020-04-28,1053,55
,Bosnia and Herzegovina,43.9159,17.6791,2020-04-28,1585,63
,Brazil,-14.235,-51.9253,2020-04-28,73235,5083
,Brunei,4.5353,114.7277,2020-04-28,138,1
,Bulgaria,42.7339,25.4858,2020-04-28,1399,58
,Burkina Faso,12.2383,-1.5616,2020-04-28,638,42
,Cabo Verde,16.5388,-23.0418,2020-04-28,114,1
,Cambodia,11.55,104.9167,2020-04-28,122,0
,Cameroon,3.8480000000000003,11.5021,2020-04-28,1705,58
Alberta,Canada,53.9333,-116.5765,2020-04-28,4850,80
British Columbia,Canada,49.2827,-123.1207,2020-04-28,2053,106
Grand Princess,Canada,37.6489,-122.6655,2020-04-28,13,0
Manitoba,Canada,53.7609,-98.8139,2020-04-28,273,6
New Brunswick,Canada,46.5653,-66.4619,2020-04-28,118,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-04-28,258,3
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-04-28,915,27
Ontario,Canada,51.2538,-85.3232,2020-04-28,16500,1072
Prince Edward Island,Canada,46.5107,-63.4168,2020-04-28,27,0
Quebec,Canada,52.9399,-73.5491,2020-04-28,25761,1683
Saskatchewan,Canada,52.9399,-106.4509,2020-04-28,366,5
,Central African Republic,6.6111,20.9394,2020-04-28,50,0
,Chad,15.4542,18.7322,2020-04-28,52,2
,Chile,-35.6751,-71.543,2020-04-28,14365,207
Anhui,China,31.8257,117.2264,2020-04-28,991,6
Beijing,China,40.1824,116.4142,2020-04-28,593,9
Chongqing,China,30.0572,107.874,2020-04-28,579,6
Fujian,China,26.0789,117.9874,2020-04-28,355,1
Gansu,China,37.8099,101.0583,2020-04-28,139,2
Guangdong,China,23.3417,113.4244,2020-04-28,1588,8
Guangxi,China,23.8298,108.7881,2020-04-28,254,2
Guizhou,China,26.8154,106.8748,2020-04-28,147,2
Hainan,China,19.1959,109.7453,2020-04-28,168,6
Hebei,China,39.549,116.1306,2020-04-28,328,6
Heilongjiang,China,47.861999999999995,127.7615,2020-04-28,939,13
Henan,China,33.882,113.61399999999999,2020-04-28,1276,22
Hong Kong,China,22.3,114.2,2020-04-28,1037,4
Hubei,China,30.9756,112.2707,2020-04-28,68128,4512
Hunan,China,27.6104,111.7088,2020-04-28,1019,4
Inner Mongolia,China,44.0935,113.9448,2020-04-28,199,1
Jiangsu,China,32.9711,119.455,2020-04-28,653,0
Jiangxi,China,27.614,115.7221,2020-04-28,937,1
Jilin,China,43.6661,126.1923,2020-04-28,110,1
Liaoning,China,41.2956,122.6085,2020-04-28,146,2
Macau,China,22.1667,113.55,2020-04-28,45,0
Ningxia,China,37.2692,106.1655,2020-04-28,75,0
Qinghai,China,35.7452,95.9956,2020-04-28,18,0
Shaanxi,China,35.1917,108.8701,2020-04-28,306,3
Shandong,China,36.3427,118.1498,2020-04-28,787,7
Shanghai,China,31.201999999999998,121.4491,2020-04-28,645,7
Shanxi,China,37.5777,112.2922,2020-04-28,197,0
Sichuan,China,30.6171,102.7103,2020-04-28,561,3
Tianjin,China,39.3054,117.323,2020-04-28,190,3
Tibet,China,31.6927,88.0924,2020-04-28,1,0
Xinjiang,China,41.1129,85.2401,2020-04-28,76,3
Yunnan,China,24.974,101.48700000000001,2020-04-28,185,2
Zhejiang,China,29.1832,120.0934,2020-04-28,1268,1
,Colombia,4.5709,-74.2973,2020-04-28,5949,269
,Congo (Brazzaville),-4.0383,21.7587,2020-04-28,207,8
,Congo (Kinshasa),-4.0383,21.7587,2020-04-28,471,30
,Costa Rica,9.7489,-83.7534,2020-04-28,705,6
,Cote d'Ivoire,7.54,-5.5471,2020-04-28,1183,14
,Croatia,45.1,15.2,2020-04-28,2047,63
,Diamond Princess,0.0,0.0,2020-04-28,712,13
,Cuba,22.0,-80.0,2020-04-28,1437,58
,Cyprus,35.1264,33.4299,2020-04-28,837,15
,Czechia,49.8175,15.472999999999999,2020-04-28,7504,227
Faroe Islands,Denmark,61.8926,-6.9118,2020-04-28,187,0
Greenland,Denmark,71.7069,-42.6043,2020-04-28,11,0
,Denmark,56.2639,9.5018,2020-04-28,8851,434
,Djibouti,11.8251,42.5903,2020-04-28,1072,2
,Dominican Republic,18.7357,-70.1627,2020-04-28,6416,286
,Ecuador,-1.8312,-78.1834,2020-04-28,24258,871
,Egypt,26.0,30.0,2020-04-28,5042,359
,El Salvador,13.7942,-88.8965,2020-04-28,345,8
,Equatorial Guinea,1.5,10.0,2020-04-28,315,1
,Eritrea,15.1794,39.7823,2020-04-28,39,0
,Estonia,58.5953,25.0136,2020-04-28,1660,50
,Eswatini,-26.5225,31.4659,2020-04-28,71,1
,Ethiopia,9.145,40.4897,2020-04-28,126,3
,Fiji,-17.7134,178.065,2020-04-28,18,0
,Finland,64.0,26.0,2020-04-28,4740,199
French Guiana,France,3.9339,-53.1258,2020-04-28,125,1
French Polynesia,France,-17.6797,149.4068,2020-04-28,58,0
Guadeloupe,France,16.25,-61.5833,2020-04-28,149,12
Mayotte,France,-12.8275,45.1662,2020-04-28,460,4
New Caledonia,France,-20.9043,165.618,2020-04-28,18,0
Reunion,France,-21.1351,55.2471,2020-04-28,418,0
Saint Barthelemy,France,17.9,-62.8333,2020-04-28,6,0
St Martin,France,18.0708,-63.0501,2020-04-28,38,3
Martinique,France,14.6415,-61.0242,2020-04-28,175,14
,France,46.2276,2.2137,2020-04-28,167605,23629
,Gabon,-0.8037,11.6094,2020-04-28,238,3
,Gambia,13.4432,-15.3101,2020-04-28,10,1
,Georgia,42.3154,43.3569,2020-04-28,511,6
,Germany,51.0,9.0,2020-04-28,159912,6314
,Ghana,7.9465,-1.0232,2020-04-28,1671,16
,Greece,39.0742,21.8243,2020-04-28,2566,138
,Guatemala,15.7835,-90.2308,2020-04-28,530,15
,Guinea,9.9456,-9.6966,2020-04-28,1240,7
,Guyana,5.0,-58.75,2020-04-28,74,8
,Haiti,18.9712,-72.2852,2020-04-28,76,6
,Holy See,41.9029,12.4534,2020-04-28,10,0
,Honduras,15.2,-86.2419,2020-04-28,702,64
,Hungary,47.1625,19.5033,2020-04-28,2649,291
,Iceland,64.9631,-19.0208,2020-04-28,1795,10
,India,21.0,78.0,2020-04-28,31324,1008
,Indonesia,-0.7893,113.9213,2020-04-28,9511,773
,Iran,32.0,53.0,2020-04-28,92584,5877
,Iraq,33.0,44.0,2020-04-28,1928,90
,Ireland,53.1424,-7.6921,2020-04-28,19877,1159
,Israel,31.0,35.0,2020-04-28,15728,210
,Italy,43.0,12.0,2020-04-28,201505,27359
,Jamaica,18.1096,-77.2975,2020-04-28,364,7
,Japan,36.0,138.0,2020-04-28,13736,394
,Jordan,31.24,36.51,2020-04-28,449,8
,Kazakhstan,48.0196,66.9237,2020-04-28,3027,25
,Kenya,-0.0236,37.9062,2020-04-28,374,14
,"Korea, South",36.0,128.0,2020-04-28,10761,246
,Kuwait,29.5,47.75,2020-04-28,3440,23
,Kyrgyzstan,41.2044,74.7661,2020-04-28,708,8
,Latvia,56.8796,24.6032,2020-04-28,836,13
,Lebanon,33.8547,35.8623,2020-04-28,717,24
,Liberia,6.4281,-9.4295,2020-04-28,141,16
,Liechtenstein,47.14,9.55,2020-04-28,82,1
,Lithuania,55.1694,23.8813,2020-04-28,1344,44
,Luxembourg,49.8153,6.1296,2020-04-28,3741,89
,Madagascar,-18.7669,46.8691,2020-04-28,128,0
,Malaysia,2.5,112.5,2020-04-28,5851,100
,Maldives,3.2028,73.2207,2020-04-28,250,0
,Malta,35.9375,14.3754,2020-04-28,458,4
,Mauritania,21.0079,10.9408,2020-04-28,7,1
,Mauritius,-20.2,57.5,2020-04-28,334,10
,Mexico,23.6345,-102.5528,2020-04-28,16752,1569
,Moldova,47.4116,28.3699,2020-04-28,3638,103
,Monaco,43.7333,7.4167,2020-04-28,95,4
,Mongolia,46.8625,103.8467,2020-04-28,38,0
,Montenegro,42.5,19.3,2020-04-28,321,7
,Morocco,31.7917,-7.0926,2020-04-28,4252,165
,Namibia,-22.9576,18.4904,2020-04-28,16,0
,Nepal,28.1667,84.25,2020-04-28,54,0
Aruba,Netherlands,12.5186,-70.0358,2020-04-28,100,2
Curacao,Netherlands,12.1696,-68.99,2020-04-28,16,1
Sint Maarten,Netherlands,18.0425,-63.0548,2020-04-28,75,13
,Netherlands,52.1326,5.2913,2020-04-28,38416,4566
,New Zealand,-40.9006,174.886,2020-04-28,1474,19
,Nicaragua,12.8654,-85.2072,2020-04-28,13,3
,Niger,17.6078,8.0817,2020-04-28,709,31
,Nigeria,9.082,8.6753,2020-04-28,1532,44
,North Macedonia,41.6086,21.7453,2020-04-28,1421,71
,Norway,60.472,8.4689,2020-04-28,7660,206
,Oman,21.0,57.0,2020-04-28,2131,10
,Pakistan,30.3753,69.3451,2020-04-28,15525,343
,Panama,8.538,-80.7821,2020-04-28,6021,167
,Papua New Guinea,-6.315,143.9555,2020-04-28,8,0
,Paraguay,-23.4425,-58.4438,2020-04-28,239,9
,Peru,-9.19,-75.0152,2020-04-28,31190,854
,Philippines,13.0,122.0,2020-04-28,7958,530
,Poland,51.9194,19.1451,2020-04-28,12218,596
,Portugal,39.3999,-8.2245,2020-04-28,24322,948
,Qatar,25.3548,51.1839,2020-04-28,11921,10
,Romania,45.9432,24.9668,2020-04-28,11616,663
